Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV02575,C00321,P00229,03/06/2025,TKO
INV02576,C00187,"P00521,P00232",12/07/2024,ST
INV02577,C00593,"P00533,P00464,P00019",30/04/2025,MK
INV02578,C00560,"P00244,P00463",27/06/2025,CYB
INV02579,C01174,"P00060,P00509",04/11/2025,CYB
INV02580,C00286,"P00426,P00283,P00064,P00215",23/08/2025,ST
INV02581,C00489,P00366,08/12/2025,TKO
INV02582,C00637,"P00156,P00336,P00108,P00089",13/05/2025,CYB
INV02583,C00800,P00057,15/04/2025,CYB
INV02584,C00072,P00541,23/06/2025,MK
INV02585,C00693,"P00527,P00035",09/09/2025,TKO
INV02586,C01043,"P00156,P00336,P00108,P00089,P00354",24/03/2025,CYB
INV02587,C00765,"P00064,P00033,P00461,P00223,P00331",15/11/2024,ST
INV02588,C00370,P00296,24/11/2024,TKO
INV02589,C01360,P00519,03/09/2025,MK
INV02590,C01141,"P00067,P00398",01/03/2025,TKO
INV02591,C00008,"P00544,P00092,P00004,P00221",28/05/2025,CYB
INV02592,C00575,"P00162,P00382,P00479",16/03/2024,TKO
INV02593,C00543,"P00270,P00092",20/02/2024,ST
INV02594,C01432,"P00083,P00329,P00104,P00217,P00092",27/05/2024,MK
INV02595,C01087,"P00366,P00189,P00260",04/07/2025,ST
INV02596,C00712,"P00373,P00353,P00422,P00266",27/08/2025,CYB
INV02597,C00590,"P00178,P00321",14/05/2024,CYB
INV02598,C00310,"P00090,P00019,P00253",17/03/2025,TKO
INV02599,C01092,"P00338,P00392,P00337",07/07/2024,CYB
INV02600,C01092,"P00034,P00531,P00448,P00473",29/09/2025,CYB
INV02601,C01412,"P00394,P00512,P00366",30/06/2024,ST
INV02602,C01372,"P00156,P00336,P00108,P00089,P00269,P00351",15/07/2025,TKO
INV02603,C01038,"P00036,P00469,P00133",16/06/2025,TKO
INV02604,C01277,"P00213,P00058,P00028,P00355",22/11/2025,CYB
INV02605,C01367,"P00237,P00183,P00484,P00020",09/09/2024,MK
INV02606,C01398,"P00373,P00353,P00422,P00266",24/05/2025,MK
INV02607,C00272,P00392,27/03/2025,TKO
INV02608,C01245,"P00268,P00019,P00320,P00328,P00011",06/01/2024,MK
INV02609,C00495,"P00053,P00265",02/08/2024,TKO
INV02610,C00008,"P00508,P00377,P00461",30/12/2024,MK
INV02611,C00395,"P00156,P00336,P00108,P00089,P00112",11/01/2025,CYB
INV02612,C00646,"P00546,P00277,P00317",18/04/2024,TKO
INV02613,C00945,"P00431,P00427,P00228,P00246",11/01/2024,MK
INV02614,C00872,"P00156,P00336,P00108,P00089,P00007,P00302",24/06/2025,MK
INV02615,C00020,"P00156,P00336,P00108,P00089,P00462,P00271",29/08/2025,MK
INV02616,C00047,"P00156,P00336,P00108,P00089,P00483",05/10/2025,ST
INV02617,C01028,"P00156,P00336,P00108,P00089,P00266,P00495",25/12/2024,MK
INV02618,C00695,"P00373,P00353,P00422,P00266,P00425,P00148",09/04/2024,CYB
INV02619,C00351,"P00373,P00353,P00422,P00266",20/08/2024,MK
INV02620,C00386,"P00114,P00360,P00504,P00449,P00032",15/09/2025,CYB
INV02621,C00117,"P00156,P00336,P00108,P00089,P00173",31/05/2024,CYB
INV02622,C00567,"P00422,P00532,P00266,P00097,P00175",13/06/2024,TKO
INV02623,C00436,"P00327,P00171,P00236",20/10/2024,TKO
INV02624,C00947,P00325,20/04/2025,CYB
INV02625,C00383,"P00442,P00470,P00172,P00416",14/08/2024,MK
INV02626,C00256,"P00156,P00336,P00108,P00089,P00018,P00033",12/03/2025,ST
INV02627,C00224,"P00156,P00336,P00108,P00089,P00449,P00149",15/03/2025,MK
INV02628,C00546,"P00373,P00353,P00422,P00266,P00537,P00220",01/01/2024,CYB
INV02629,C00173,"P00047,P00479,P00435",08/06/2024,CYB
INV02630,C00113,P00232,20/04/2024,MK
INV02631,C00633,"P00501,P00471,P00054",22/07/2024,CYB
INV02632,C00878,"P00222,P00330,P00210,P00389",14/07/2025,TKO
INV02633,C01266,"P00347,P00100,P00048",16/02/2025,ST
INV02634,C00130,"P00373,P00353,P00422,P00266,P00233",11/06/2025,MK
INV02635,C00482,"P00002,P00228,P00058,P00075",26/03/2025,MK
INV02636,C01437,"P00156,P00336,P00108,P00089",05/09/2025,ST
INV02637,C00071,"P00373,P00353,P00422,P00266,P00167",09/12/2024,MK
INV02638,C00873,"P00494,P00178,P00415,P00022",30/11/2024,CYB
INV02639,C01436,"P00300,P00286",02/03/2025,MK
INV02640,C01277,"P00061,P00104,P00438",19/08/2024,ST
INV02641,C01046,"P00230,P00410,P00330",14/05/2025,CYB
INV02642,C00148,"P00218,P00303,P00250,P00494,P00193",16/11/2024,MK
INV02643,C00295,"P00156,P00336,P00108,P00089",06/08/2025,MK
INV02644,C01042,"P00373,P00353,P00422,P00266,P00077,P00452",28/08/2025,MK
INV02645,C00130,"P00143,P00038,P00331,P00443,P00130",09/10/2025,TKO
INV02646,C00870,"P00214,P00308,P00493,P00142",22/04/2025,MK
INV02647,C00296,"P00203,P00380,P00066,P00480,P00273",23/02/2025,TKO
INV02648,C00729,"P00373,P00353,P00422,P00266,P00262",04/11/2025,CYB
INV02649,C00792,"P00373,P00353,P00422,P00266,P00444",07/08/2024,MK
INV02650,C00113,P00047,30/12/2025,MK
INV02651,C00664,P00175,30/12/2024,TKO
INV02652,C00529,"P00148,P00126,P00080,P00169,P00100",14/02/2025,TKO
INV02653,C00567,"P00373,P00353,P00422,P00266,P00238",24/10/2024,TKO
INV02654,C00617,"P00124,P00505,P00023,P00184,P00118",21/07/2024,CYB
INV02655,C01271,"P00017,P00314,P00245",10/04/2025,MK
INV02656,C01090,"P00256,P00046,P00472",15/03/2024,CYB
INV02657,C01349,"P00156,P00336,P00108,P00089,P00209",29/04/2025,CYB
INV02658,C00834,"P00380,P00139,P00235,P00371,P00166",06/09/2024,CYB
INV02659,C00785,P00053,31/01/2024,CYB
INV02660,C00816,"P00156,P00336,P00108,P00089",30/06/2025,CYB
INV02661,C00357,"P00373,P00353,P00422,P00266",09/09/2025,TKO
INV02662,C00235,"P00128,P00203",04/04/2025,CYB
INV02663,C01222,"P00278,P00335,P00063,P00461,P00486",13/08/2025,MK
INV02664,C01383,"P00494,P00147,P00350,P00330",08/04/2024,MK
INV02665,C00476,"P00321,P00436",27/08/2024,MK
INV02666,C00679,"P00544,P00387,P00059",28/07/2025,TKO
INV02667,C00364,"P00111,P00505,P00140,P00279",12/08/2024,TKO
INV02668,C01303,"P00398,P00430,P00064",18/01/2024,CYB
INV02669,C00775,"P00271,P00125,P00311",22/02/2024,CYB
INV02670,C00789,"P00431,P00445,P00133,P00399,P00401",09/08/2025,MK
INV02671,C00093,"P00214,P00012,P00185,P00078,P00218",21/04/2024,ST
INV02672,C00994,"P00383,P00075,P00513,P00006",11/09/2024,CYB
INV02673,C01309,"P00295,P00304,P00490",16/03/2024,MK
INV02674,C01050,"P00423,P00088,P00040",03/11/2025,MK
INV02675,C01118,"P00156,P00336,P00108,P00089,P00227",23/09/2024,MK
INV02676,C00836,"P00388,P00153",28/11/2025,CYB
INV02677,C00359,"P00016,P00264,P00484,P00052,P00096",08/05/2024,ST
INV02678,C00308,"P00161,P00344",06/12/2025,MK
INV02679,C00585,"P00373,P00353,P00422,P00266,P00239",15/06/2024,MK
INV02680,C00561,"P00485,P00484,P00346,P00177",10/04/2025,MK
INV02681,C01407,"P00165,P00337",25/09/2025,MK
INV02682,C00777,"P00528,P00144",21/04/2025,CYB
INV02683,C01251,"P00440,P00317,P00524,P00309,P00082",03/09/2025,TKO
INV02684,C01094,"P00373,P00353,P00422,P00266",04/08/2025,MK
INV02685,C00252,"P00036,P00161,P00189,P00484",14/11/2024,MK
INV02686,C00779,P00495,30/07/2024,TKO
INV02687,C00430,P00366,14/02/2025,CYB
INV02688,C00287,"P00156,P00336,P00108,P00089,P00025",15/10/2025,CYB
INV02689,C00593,"P00373,P00353,P00422,P00266,P00272",25/07/2025,ST
INV02690,C00484,P00011,17/06/2025,MK
INV02691,C01380,"P00388,P00061,P00289",19/04/2025,TKO
INV02692,C01414,"P00447,P00361,P00077",20/07/2024,MK
INV02693,C00044,"P00169,P00254,P00019,P00430,P00388",17/07/2025,ST
INV02694,C01377,"P00459,P00430,P00035,P00254,P00241",16/11/2025,TKO
INV02695,C01035,P00107,16/04/2024,TKO
INV02696,C00999,"P00156,P00336,P00108,P00089,P00251,P00022",09/12/2025,CYB
INV02697,C01393,"P00156,P00336,P00108,P00089,P00547",15/11/2025,ST
INV02698,C00378,"P00156,P00336,P00108,P00089,P00066,P00077",05/10/2024,ST
INV02699,C00030,"P00031,P00145,P00427",19/10/2025,CYB
INV02700,C01342,"P00395,P00384",09/09/2025,MK
INV02701,C00259,P00275,27/07/2025,MK
INV02702,C00292,"P00163,P00151,P00185,P00016,P00172",02/09/2025,CYB
INV02703,C01075,"P00066,P00307",14/10/2024,TKO
INV02704,C00036,P00049,02/11/2025,CYB
INV02705,C00772,P00486,08/01/2024,ST
INV02706,C00259,"P00003,P00542",01/11/2025,MK
INV02707,C00066,P00107,20/07/2025,TKO
INV02708,C00689,"P00403,P00190",25/07/2025,ST
INV02709,C00522,"P00156,P00336,P00108,P00089",16/06/2024,MK
INV02710,C01093,"P00156,P00336,P00108,P00089,P00141",31/05/2024,TKO
INV02711,C01369,"P00373,P00353,P00422,P00266",31/01/2024,CYB
INV02712,C00774,"P00209,P00353,P00110,P00344",23/12/2024,ST
INV02713,C01018,"P00328,P00365",30/09/2025,CYB
INV02714,C00129,"P00421,P00063,P00103,P00542,P00292",25/05/2024,TKO
INV02715,C00675,"P00255,P00105,P00513,P00244,P00518",04/04/2024,TKO
INV02716,C01039,"P00258,P00242",25/04/2024,CYB
INV02717,C01380,"P00156,P00336,P00108,P00089,P00516,P00458",27/10/2024,ST
INV02718,C01284,P00314,15/10/2024,TKO
INV02719,C00733,"P00373,P00353,P00422,P00266,P00072,P00359",13/07/2025,TKO
INV02720,C00797,"P00417,P00372,P00357,P00345,P00405",10/08/2024,TKO
INV02721,C01149,"P00156,P00336,P00108,P00089",09/01/2024,ST
INV02722,C00148,"P00373,P00353,P00422,P00266,P00170,P00092",11/11/2025,MK
INV02723,C00839,"P00373,P00353,P00422,P00266,P00341,P00183",25/08/2025,TKO
INV02724,C00877,P00340,30/04/2025,TKO
INV02725,C01238,"P00174,P00101,P00104,P00301",04/01/2024,TKO
INV02726,C00597,P00499,22/09/2024,MK
INV02727,C01214,"P00156,P00336,P00108,P00089,P00113,P00385",23/11/2025,CYB
INV02728,C00683,"P00087,P00522,P00392,P00081",12/12/2024,CYB
INV02729,C00551,"P00008,P00261,P00309,P00252,P00505",11/05/2025,CYB
INV02730,C00696,"P00232,P00357,P00359,P00190,P00444",23/11/2025,CYB
INV02731,C00648,"P00311,P00476,P00431,P00423",22/08/2025,TKO
INV02732,C00653,"P00509,P00488",01/01/2024,MK
INV02733,C00166,"P00373,P00353,P00422,P00266",01/07/2025,MK
INV02734,C00210,"P00150,P00148,P00214,P00016",23/02/2025,CYB
INV02735,C01364,"P00331,P00195",04/06/2025,TKO
INV02736,C00618,"P00350,P00379,P00375,P00445,P00233",06/03/2025,ST
INV02737,C01434,"P00156,P00336,P00108,P00089,P00489,P00273",05/04/2024,TKO
INV02738,C01295,"P00373,P00353,P00422,P00266",31/07/2024,TKO
INV02739,C01442,P00177,04/01/2024,MK
INV02740,C00486,"P00156,P00336,P00108,P00089",28/03/2024,TKO
INV02741,C00657,"P00373,P00353,P00422,P00266,P00126",22/06/2024,CYB
INV02742,C01436,"P00373,P00353,P00422,P00266,P00475,P00015",17/08/2025,CYB
INV02743,C00491,P00402,04/05/2024,ST
INV02744,C00608,"P00105,P00291,P00164,P00079,P00352",20/04/2024,CYB
INV02745,C00355,"P00156,P00336,P00108,P00089",08/05/2024,CYB
INV02746,C00390,"P00048,P00366,P00126",07/08/2024,CYB
INV02747,C00685,"P00364,P00426",06/03/2024,CYB
INV02748,C00652,"P00373,P00353,P00422,P00266",25/10/2024,CYB
INV02749,C00895,"P00536,P00353,P00361,P00426,P00030",19/06/2025,TKO
INV02750,C00434,"P00373,P00353,P00422,P00266,P00437",26/09/2025,TKO
INV02751,C01042,"P00013,P00453,P00039,P00398",25/09/2024,MK
INV02752,C00757,"P00156,P00336,P00108,P00089",27/05/2025,TKO
INV02753,C01255,P00238,24/10/2024,MK
INV02754,C01214,P00074,03/12/2025,MK
INV02755,C00654,P00078,29/08/2024,MK
INV02756,C00704,"P00147,P00519,P00105,P00040",17/08/2025,MK
INV02757,C00161,"P00016,P00171,P00142,P00351",03/05/2024,TKO
INV02758,C00820,"P00373,P00353,P00422,P00266,P00543,P00388",05/02/2024,TKO
INV02759,C00610,"P00466,P00268,P00021",23/01/2025,ST
INV02760,C00861,"P00167,P00080",02/05/2025,MK
INV02761,C00858,"P00156,P00336,P00108,P00089,P00192,P00291",26/03/2024,MK
INV02762,C00449,"P00210,P00393,P00069",10/04/2025,MK
INV02763,C00236,"P00156,P00336,P00108,P00089,P00033",09/06/2025,CYB
INV02764,C01217,"P00301,P00273,P00462,P00234,P00109",12/11/2025,TKO
INV02765,C01215,"P00249,P00112,P00323,P00268",02/02/2024,MK
INV02766,C00188,"P00405,P00470",07/12/2024,MK
INV02767,C01405,"P00156,P00336,P00108,P00089",26/09/2025,TKO
INV02768,C00492,"P00459,P00506",10/12/2024,MK
INV02769,C00654,"P00237,P00444,P00526,P00003,P00206",26/09/2024,CYB
INV02770,C00561,"P00373,P00353,P00422,P00266,P00329,P00543",07/04/2025,ST
INV02771,C00595,"P00379,P00499,P00071,P00075,P00203",10/01/2024,TKO
INV02772,C00077,"P00376,P00250,P00048",21/08/2025,TKO
INV02773,C00637,"P00373,P00353,P00422,P00266,P00387,P00058",10/09/2025,CYB
INV02774,C00769,"P00447,P00362,P00192",06/07/2025,TKO
INV02775,C00554,"P00049,P00474,P00098",10/02/2025,MK
INV02776,C01107,"P00465,P00344,P00084,P00534",23/04/2024,TKO
INV02777,C00501,"P00373,P00353,P00422,P00266,P00076,P00120",30/10/2024,MK
INV02778,C01177,"P00200,P00337,P00276",05/06/2025,MK
INV02779,C01443,"P00156,P00336,P00108,P00089,P00211",17/10/2024,MK
INV02780,C01360,"P00035,P00143,P00139,P00298,P00499",22/11/2025,CYB
INV02781,C01191,"P00156,P00336,P00108,P00089",22/02/2025,ST
INV02782,C00884,"P00164,P00320,P00226,P00510,P00493",07/04/2024,TKO
INV02783,C01398,"P00156,P00336,P00108,P00089,P00343,P00267",02/12/2025,MK
INV02784,C00793,"P00373,P00353,P00422,P00266,P00305",17/09/2024,TKO
INV02785,C01415,P00415,13/02/2024,CYB
INV02786,C01084,"P00373,P00353,P00422,P00266,P00428,P00323",21/01/2025,ST
INV02787,C00072,"P00518,P00167,P00123,P00487,P00061",03/08/2024,ST
INV02788,C00978,P00203,18/07/2024,CYB
INV02789,C00700,"P00172,P00289,P00316,P00369",08/03/2025,TKO
INV02790,C00162,"P00156,P00336,P00108,P00089,P00148",07/01/2025,TKO
INV02791,C00143,"P00373,P00353,P00422,P00266,P00537,P00139",25/04/2025,MK
INV02792,C00763,"P00456,P00206,P00012,P00275",22/04/2025,MK
INV02793,C00991,"P00156,P00336,P00108,P00089",21/03/2025,MK
INV02794,C00343,"P00067,P00051,P00462",23/05/2024,MK
INV02795,C00321,P00093,17/08/2025,CYB
INV02796,C00300,"P00373,P00353,P00422,P00266",05/09/2025,CYB
INV02797,C00305,"P00419,P00331",07/07/2025,TKO
INV02798,C00689,"P00029,P00337,P00057,P00332",08/12/2024,MK
INV02799,C00019,"P00464,P00043,P00019",25/04/2024,TKO
INV02800,C00954,"P00475,P00501,P00072,P00434,P00297",20/07/2024,TKO
INV02801,C01039,"P00252,P00406",02/01/2025,ST
INV02802,C00655,"P00434,P00426,P00216,P00387",03/09/2025,MK
INV02803,C00829,"P00291,P00466",25/10/2025,ST
INV02804,C00837,"P00156,P00336,P00108,P00089",06/06/2025,MK
INV02805,C00131,"P00373,P00353,P00422,P00266,P00535",29/10/2025,MK
INV02806,C01413,"P00380,P00535,P00110,P00538,P00359",04/05/2024,TKO
INV02807,C01089,"P00544,P00299",27/09/2024,MK
INV02808,C00571,"P00315,P00301,P00272,P00396",19/09/2025,CYB
INV02809,C00228,"P00175,P00121,P00432,P00393,P00229",19/02/2025,TKO
INV02810,C00286,"P00163,P00506",20/07/2025,TKO
INV02811,C00524,"P00202,P00007",26/04/2024,TKO
INV02812,C00466,"P00196,P00119,P00456,P00046,P00487",25/05/2025,TKO
INV02813,C00065,"P00402,P00239,P00488",03/10/2024,TKO
INV02814,C01073,"P00459,P00190",24/06/2025,TKO
INV02815,C00345,"P00481,P00532,P00473,P00255",02/11/2024,TKO
INV02816,C00483,"P00419,P00515,P00437,P00177",27/03/2025,MK
INV02817,C00233,"P00082,P00102,P00185,P00068",29/07/2025,CYB
INV02818,C01221,"P00297,P00459,P00460,P00470,P00336",06/11/2025,ST
INV02819,C01201,"P00085,P00282,P00209,P00487,P00189",10/02/2024,ST
INV02820,C00423,"P00156,P00336,P00108,P00089,P00450",04/09/2024,MK
INV02821,C00651,"P00216,P00367,P00410",07/01/2025,CYB
INV02822,C01042,"P00480,P00096,P00210,P00365",28/10/2025,ST
INV02823,C00665,"P00202,P00281,P00086,P00478,P00150",21/08/2025,CYB
INV02824,C00342,"P00456,P00473,P00120,P00132",12/03/2025,MK
INV02825,C01247,"P00385,P00512,P00342,P00190",20/07/2025,ST
INV02826,C00275,"P00085,P00273",13/11/2025,ST
INV02827,C00014,P00547,11/07/2024,MK
INV02828,C00565,P00148,19/03/2025,CYB
INV02829,C01400,"P00223,P00524,P00357",09/02/2025,TKO
INV02830,C00593,"P00487,P00040,P00150",31/07/2025,TKO
INV02831,C01401,"P00001,P00504,P00480,P00039",21/03/2025,MK
INV02832,C00710,P00217,08/07/2024,MK
INV02833,C00191,P00172,24/11/2024,ST
INV02834,C01414,P00469,12/08/2024,TKO
INV02835,C01350,"P00373,P00353,P00422,P00266,P00136",21/03/2024,ST
INV02836,C01422,P00408,27/07/2025,TKO
INV02837,C00474,"P00194,P00517,P00292,P00350",04/08/2024,CYB
INV02838,C00292,"P00242,P00224,P00408,P00459",14/11/2025,MK
INV02839,C00901,P00176,01/07/2025,TKO
INV02840,C00470,"P00191,P00069,P00280,P00211,P00440",05/05/2025,ST
INV02841,C00394,"P00458,P00336",01/07/2025,MK
INV02842,C01126,"P00373,P00353,P00422,P00266",14/04/2024,TKO
INV02843,C01271,"P00373,P00353,P00422,P00266,P00203",18/09/2024,CYB
INV02844,C01054,"P00324,P00546,P00205",06/11/2024,CYB
INV02845,C00014,P00392,10/10/2025,MK
INV02846,C00159,"P00445,P00085,P00321",15/10/2025,MK
INV02847,C01283,P00228,02/11/2024,MK
INV02848,C00428,"P00507,P00452",16/12/2025,MK
INV02849,C01108,"P00189,P00293,P00154,P00276,P00438",17/03/2024,MK
INV02850,C00485,"P00071,P00212,P00394,P00474,P00174",05/02/2024,MK
INV02851,C01174,P00025,25/03/2025,ST
INV02852,C00914,"P00307,P00113",21/10/2024,CYB
INV02853,C00763,"P00073,P00441,P00349,P00257",18/12/2025,TKO
INV02854,C00986,"P00476,P00015,P00030,P00154,P00005",18/07/2024,TKO
INV02855,C00988,"P00341,P00342,P00349,P00182,P00524",25/05/2024,MK
INV02856,C01241,P00158,09/04/2024,CYB
INV02857,C00048,"P00025,P00278,P00092,P00173,P00238",04/07/2024,CYB
INV02858,C00953,"P00373,P00353,P00422,P00266,P00082,P00124",15/10/2024,TKO
INV02859,C01183,"P00509,P00393,P00036,P00408",25/03/2025,MK
INV02860,C00597,"P00153,P00378,P00105",25/09/2024,TKO
INV02861,C00174,"P00156,P00336,P00108,P00089,P00135",24/12/2025,MK
INV02862,C01381,P00125,15/01/2025,TKO
INV02863,C00834,"P00200,P00420,P00229,P00203,P00190",09/02/2025,CYB
INV02864,C00370,"P00502,P00429,P00256",21/08/2025,TKO
INV02865,C00963,"P00060,P00050,P00055,P00487,P00326",06/07/2025,TKO
INV02866,C01264,"P00058,P00105,P00208",25/09/2025,TKO
INV02867,C00185,"P00373,P00353,P00422,P00266",04/05/2024,CYB
INV02868,C00952,"P00118,P00234",10/10/2024,TKO
INV02869,C00605,"P00008,P00288,P00353",24/02/2025,TKO
INV02870,C00919,"P00082,P00190,P00371,P00400",15/05/2025,CYB
INV02871,C00009,"P00373,P00353,P00422,P00266",12/02/2024,MK
INV02872,C00702,"P00024,P00269",11/08/2024,TKO
INV02873,C00705,"P00373,P00353,P00422,P00266",03/01/2024,TKO
INV02874,C00050,"P00324,P00417,P00086,P00301,P00344",16/10/2025,MK
INV02875,C00007,"P00359,P00510",15/10/2024,TKO
INV02876,C00211,"P00002,P00223",24/10/2025,MK
INV02877,C01379,"P00156,P00336,P00108,P00089,P00503",28/02/2025,MK
INV02878,C00701,"P00466,P00121,P00272,P00276,P00281",09/12/2025,ST
INV02879,C00378,"P00156,P00336,P00108,P00089,P00460,P00398",25/08/2025,CYB
INV02880,C01071,"P00535,P00319",16/04/2024,CYB
INV02881,C00359,"P00481,P00073",11/03/2025,MK
INV02882,C01252,"P00156,P00336,P00108,P00089",02/05/2025,TKO
INV02883,C01245,"P00113,P00248,P00297,P00471",09/07/2024,TKO
INV02884,C01417,"P00156,P00336,P00108,P00089",19/07/2024,ST
INV02885,C00757,"P00463,P00009,P00358,P00440",28/07/2024,CYB
INV02886,C01248,"P00538,P00271,P00005,P00063",01/11/2024,MK
INV02887,C00015,"P00278,P00152",13/11/2024,MK
INV02888,C00352,"P00373,P00353,P00422,P00266,P00494",19/01/2025,MK
INV02889,C01108,P00267,20/05/2024,CYB
INV02890,C01360,"P00373,P00353,P00422,P00266",29/07/2024,TKO
INV02891,C00445,"P00481,P00215",20/04/2024,MK
INV02892,C00042,"P00519,P00311,P00478,P00083,P00011",19/12/2025,MK
INV02893,C00197,P00065,12/09/2025,CYB
INV02894,C00584,"P00156,P00336,P00108,P00089,P00528",14/08/2024,CYB
INV02895,C00766,P00308,23/07/2025,MK
INV02896,C00082,P00249,27/04/2025,MK
INV02897,C00049,"P00539,P00054,P00348,P00446",22/12/2024,ST
INV02898,C00585,"P00373,P00353,P00422,P00266,P00367",18/08/2024,MK
INV02899,C00616,P00542,23/01/2025,TKO
INV02900,C01197,"P00373,P00353,P00422,P00266,P00081,P00337",29/06/2025,MK
INV02901,C00123,"P00373,P00353,P00422,P00266",15/02/2024,CYB
INV02902,C00315,"P00336,P00524,P00215",21/12/2025,CYB
INV02903,C00693,P00346,01/09/2025,TKO
INV02904,C00689,"P00255,P00416,P00128",06/05/2024,CYB
INV02905,C01084,"P00369,P00021,P00146,P00394,P00443",31/03/2025,CYB
INV02906,C01344,"P00074,P00187,P00448,P00090",02/08/2025,CYB
INV02907,C00096,P00084,01/04/2025,TKO
INV02908,C00667,P00036,24/03/2025,TKO
INV02909,C00465,"P00156,P00336,P00108,P00089",26/08/2025,MK
INV02910,C00215,"P00133,P00284",24/09/2024,MK
INV02911,C01274,"P00156,P00336,P00108,P00089",31/10/2024,ST
INV02912,C00896,"P00373,P00353,P00422,P00266,P00257,P00436",22/08/2024,TKO
INV02913,C00017,"P00122,P00365,P00168,P00327",17/01/2024,MK
INV02914,C00962,"P00180,P00308,P00213",10/03/2025,TKO
INV02915,C00533,"P00513,P00344,P00015",04/10/2024,CYB
INV02916,C00326,P00357,14/09/2025,MK
INV02917,C00037,"P00378,P00318,P00008,P00121",04/04/2024,TKO
INV02918,C01248,"P00453,P00309,P00198,P00380",22/12/2025,TKO
INV02919,C01074,"P00492,P00386,P00357,P00136,P00195",01/10/2025,CYB
INV02920,C00052,"P00456,P00318,P00138,P00457,P00365",16/09/2024,TKO
INV02921,C00235,"P00386,P00305,P00037,P00377",12/10/2024,MK
INV02922,C00365,"P00037,P00078,P00332,P00512,P00362",14/03/2025,MK
INV02923,C00227,"P00230,P00390,P00311,P00488,P00099",25/10/2025,ST
INV02924,C01378,"P00394,P00117,P00430",13/01/2024,TKO
INV02925,C00952,P00226,25/02/2024,MK
INV02926,C00908,"P00156,P00336,P00108,P00089,P00057",05/05/2025,TKO
INV02927,C01130,"P00156,P00336,P00108,P00089",30/08/2024,MK
INV02928,C01359,"P00126,P00140",21/08/2024,TKO
INV02929,C00660,"P00373,P00353,P00422,P00266,P00257,P00472",03/09/2024,CYB
INV02930,C00847,"P00395,P00428,P00379,P00213",20/09/2025,CYB
INV02931,C00355,P00160,26/09/2025,MK
INV02932,C00043,"P00088,P00083",29/06/2024,MK
INV02933,C00198,"P00201,P00328",19/04/2025,ST
INV02934,C00119,"P00156,P00336,P00108,P00089,P00305",11/10/2025,MK
INV02935,C00023,"P00147,P00428,P00269",28/05/2024,TKO
INV02936,C00354,"P00420,P00458,P00364,P00537",28/12/2025,ST
INV02937,C01136,P00159,03/03/2024,CYB
INV02938,C00907,"P00314,P00248,P00533",05/04/2025,MK
INV02939,C00419,P00112,02/05/2024,MK
INV02940,C00255,"P00331,P00326",18/07/2024,TKO
INV02941,C01366,P00485,04/10/2024,CYB
INV02942,C00034,"P00508,P00078,P00288,P00010",05/12/2025,MK
INV02943,C00582,"P00265,P00187,P00396,P00480",18/06/2025,TKO
INV02944,C01041,"P00331,P00254,P00279,P00365",25/06/2025,TKO
INV02945,C00063,P00231,28/02/2024,CYB
INV02946,C00074,"P00028,P00414,P00349,P00228,P00195",19/08/2025,CYB
INV02947,C00980,"P00366,P00441,P00477",16/04/2024,MK
